Fecha;Provincia;Festividad
01/11/2022;BURGOS;Todos los Santos
01/11/2022;CACERES;Todos los Santos
01/11/2022;CADIZ;Todos los Santos
01/11/2022;CANTABRIA;Todos los Santos
01/11/2022;CASTELLON;Todos los Santos
01/11/2022;CEUTA;Todos los Santos
01/11/2022;CIUDAD REAL;Todos los Santos
01/11/2022;CORDOBA;Todos los Santos
01/11/2022;CUENCA;Todos los Santos
01/11/2022;GIPUZKOA;Todos los Santos
01/11/2022;GIRONA;Todos los Santos
01/11/2022;GRANADA;Todos los Santos
01/11/2022;GUADALAJARA;Todos los Santos
01/11/2022;HUELVA;Todos los Santos
01/11/2022;HUESCA;Todos los Santos
01/11/2022;ILLES BALEARS;Todos los Santos
01/11/2022;JAEN;Todos los Santos
01/11/2022;LA RIOJA;Todos los Santos
01/11/2022;LAS PALMAS;Todos los Santos
01/11/2022;LEON;Todos los Santos
01/11/2022;LLEIDA;Todos los Santos
01/11/2022;LUGO;Todos los Santos
01/11/2022;MADRID;Todos los Santos
01/11/2022;MALAGA;Todos los Santos
01/11/2022;MELILLA;Todos los Santos
01/11/2022;MURCIA;Todos los Santos
01/11/2022;NAVARRA;Todos los Santos
01/11/2022;OURENSE;Todos los Santos
01/11/2022;PALENCIA;Todos los Santos
01/11/2022;PONTEVEDRA;Todos los Santos
01/11/2022;SALAMANCA;Todos los Santos
01/11/2022;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2022;SEGOVIA;Todos los Santos
01/11/2022;SEVILLA;Todos los Santos
01/11/2022;SORIA;Todos los Santos
01/11/2022;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2022;TARRAGONA;Todos los Santos
01/11/2022;TERUEL;Todos los Santos
01/11/2022;TOLEDO;Todos los Santos
01/11/2022;VALENCIA;Todos los Santos
01/11/2022;VALLADOLID;Todos los Santos
01/11/2022;ZAMORA;Todos los Santos
01/11/2022;ZARAGOZA;Todos los Santos
06/12/2022;A CORUÑA;Día de la Constitución Española
06/12/2022;ALBACETE;Día de la Constitución Española
06/12/2022;ALICANTE;Día de la Constitución Española
06/12/2022;ALMERIA;Día de la Constitución Española
06/12/2022;ALAVA;Día de la Constitución Española
06/12/2022;ASTURIAS;Día de la Constitución Española
06/12/2022;AVILA;Día de la Constitución Española
06/12/2022;BADAJOZ;Día de la Constitución Española
06/12/2022;ILLES BALEARS;Día de la Constitución Española
06/12/2022;BARCELONA;Día de la Constitución Española
06/12/2022;BIZKAIA;Día de la Constitución Española
06/12/2022;BURGOS;Día de la Constitución Española
06/12/2022;CACERES;Día de la Constitución Española
06/12/2022;CADIZ;Día de la Constitución Española
06/12/2022;CANTABRIA;Día de la Constitución Española
06/12/2022;CASTELLON;Día de la Constitución Española
06/12/2022;CEUTA;Día de la Constitución Española
06/12/2022;CIUDAD REAL;Día de la Constitución Española
06/12/2022;CORDOBA;Día de la Constitución Española
06/12/2022;CUENCA;Día de la Constitución Española
06/12/2022;GIPUZKOA;Día de la Constitución Española
06/12/2022;GIRONA;Día de la Constitución Española
06/12/2022;GRANADA;Día de la Constitución Española
06/12/2022;GUADALAJARA;Día de la Constitución Española
06/12/2022;HUELVA;Día de la Constitución Española
06/12/2022;HUESCA;Día de la Constitución Española
06/12/2022;ILLES BALEARS;Día de la Constitución Española
06/12/2022;JAEN;Día de la Constitución Española
06/12/2022;LA RIOJA;Día de la Constitución Española
06/12/2022;LAS PALMAS;Día de la Constitución Española
06/12/2022;LEON;Día de la Constitución Española
06/12/2022;LLEIDA;Día de la Constitución Española
06/12/2022;LUGO;Día de la Constitución Española
06/12/2022;MADRID;Día de la Constitución Española
06/12/2022;MALAGA;Día de la Constitución Española
06/12/2022;MELILLA;Día de la Constitución Española
06/12/2022;MURCIA;Día de la Constitución Española
06/12/2022;NAVARRA;Día de la Constitución Española
06/12/2022;OURENSE;Día de la Constitución Española
06/12/2022;PALENCIA;Día de la Constitución Española
06/12/2022;PONTEVEDRA;Día de la Constitución Española
06/12/2022;SALAMANCA;Día de la Constitución Española
06/12/2022;SANTA CRUZ DE TENERIFE;Día de la Constitución Española
06/12/2022;SEGOVIA;Día de la Constitución Española
06/12/2022;SEVILLA;Día de la Constitución Española
06/12/2022;SORIA;Día de la Constitución Española
06/12/2022;SANTA CRUZ DE TENERIFE;Día de la Constitución Española
06/12/2022;TARRAGONA;Día de la Constitución Española
06/12/2022;TERUEL;Día de la Constitución Española
06/12/2022;TOLEDO;Día de la Constitución Española
06/12/2022;VALENCIA;Día de la Constitución Española
06/12/2022;VALLADOLID;Día de la Constitución Española
06/12/2022;ZAMORA;Día de la Constitución Española
06/12/2022;ZARAGOZA;Día de la Constitución Española
08/12/2022;A CORUÑA;Inmaculada Concepción
08/12/2022;ALBACETE;Inmaculada Concepción
08/12/2022;ALICANTE;Inmaculada Concepción
08/12/2022;ALMERIA;Inmaculada Concepción
08/12/2022;ALAVA;Inmaculada Concepción
08/12/2022;ASTURIAS;Inmaculada Concepción
08/12/2022;AVILA;Inmaculada Concepción
08/12/2022;BADAJOZ;Inmaculada Concepción
08/12/2022;ILLES BALEARS;Inmaculada Concepción
08/12/2022;BARCELONA;Inmaculada Concepción
08/12/2022;BIZKAIA;Inmaculada Concepción
08/12/2022;BURGOS;Inmaculada Concepción
08/12/2022;CACERES;Inmaculada Concepción
08/12/2022;CADIZ;Inmaculada Concepción
08/12/2022;CANTABRIA;Inmaculada Concepción
08/12/2022;CASTELLON;Inmaculada Concepción
08/12/2022;CEUTA;Inmaculada Concepción
08/12/2022;CIUDAD REAL;Inmaculada Concepción
08/12/2022;CORDOBA;Inmaculada Concepción
08/12/2022;CUENCA;Inmaculada Concepción
08/12/2022;GIPUZKOA;Inmaculada Concepción
08/12/2022;GIRONA;Inmaculada Concepción
08/12/2022;GRANADA;Inmaculada Concepción
08/12/2022;GUADALAJARA;Inmaculada Concepción
08/12/2022;HUELVA;Inmaculada Concepción
08/12/2022;HUESCA;Inmaculada Concepción
08/12/2022;ILLES BALEARS;Inmaculada Concepción
08/12/2022;JAEN;Inmaculada Concepción
08/12/2022;LA RIOJA;Inmaculada Concepción
08/12/2022;LAS PALMAS;Inmaculada Concepción
08/12/2022;LEON;Inmaculada Concepción
08/12/2022;LLEIDA;Inmaculada Concepción
08/12/2022;LUGO;Inmaculada Concepción
08/12/2022;MADRID;Inmaculada Concepción
08/12/2022;MALAGA;Inmaculada Concepción
08/12/2022;MELILLA;Inmaculada Concepción
08/12/2022;MURCIA;Inmaculada Concepción
08/12/2022;NAVARRA;Inmaculada Concepción
08/12/2022;OURENSE;Inmaculada Concepción
08/12/2022;PALENCIA;Inmaculada Concepción
08/12/2022;PONTEVEDRA;Inmaculada Concepción
08/12/2022;SALAMANCA;Inmaculada Concepción
08/12/2022;SANTA CRUZ DE TENERIFE;Inmaculada Concepción
08/12/2022;SEGOVIA;Inmaculada Concepción
08/12/2022;SEVILLA;Inmaculada Concepción
08/12/2022;SORIA;Inmaculada Concepción
08/12/2022;SANTA CRUZ DE TENERIFE;Inmaculada Concepción
08/12/2022;TARRAGONA;Inmaculada Concepción
08/12/2022;TERUEL;Inmaculada Concepción
08/12/2022;TOLEDO;Inmaculada Concepción
08/12/2022;VALENCIA;Inmaculada Concepción
08/12/2022;VALLADOLID;Inmaculada Concepción
08/12/2022;ZAMORA;Inmaculada Concepción
08/12/2022;ZARAGOZA;Inmaculada Concepción
25/12/2022;A CORUÑA;Natividad del Señor
25/12/2022;ALBACETE;Natividad del Señor
25/12/2022;ALICANTE;Natividad del Señor
25/12/2022;ALMERIA;Natividad del Señor
25/12/2022;ALAVA;Natividad del Señor
25/12/2022;ASTURIAS;Natividad del Señor
25/12/2022;AVILA;Natividad del Señor
25/12/2022;BADAJOZ;Natividad del Señor
25/12/2022;ILLES BALEARS;Natividad del Señor
25/12/2022;BARCELONA;Natividad del Señor
25/12/2022;BIZKAIA;Natividad del Señor
25/12/2022;BURGOS;Natividad del Señor
25/12/2022;CACERES;Natividad del Señor
25/12/2022;CADIZ;Natividad del Señor
25/12/2022;CANTABRIA;Natividad del Señor
25/12/2022;CASTELLON;Natividad del Señor
25/12/2022;CEUTA;Natividad del Señor
25/12/2022;CIUDAD REAL;Natividad del Señor
25/12/2022;CORDOBA;Natividad del Señor
25/12/2022;CUENCA;Natividad del Señor
25/12/2022;GIPUZKOA;Natividad del Señor
25/12/2022;GIRONA;Natividad del Señor
25/12/2022;GRANADA;Natividad del Señor
25/12/2022;GUADALAJARA;Natividad del Señor
25/12/2022;HUELVA;Natividad del Señor
25/12/2022;HUESCA;Natividad del Señor
25/12/2022;ILLES BALEARS;Natividad del Señor
25/12/2022;JAEN;Natividad del Señor
25/12/2022;LA RIOJA;Natividad del Señor
25/12/2022;LAS PALMAS;Natividad del Señor
25/12/2022;LEON;Natividad del Señor
25/12/2022;LLEIDA;Natividad del Señor
25/12/2022;LUGO;Natividad del Señor
25/12/2022;MADRID;Natividad del Señor
25/12/2022;MALAGA;Natividad del Señor
25/12/2022;MELILLA;Natividad del Señor
25/12/2022;MURCIA;Natividad del Señor
25/12/2022;NAVARRA;Natividad del Señor
25/12/2022;OURENSE;Natividad del Señor
25/12/2022;PALENCIA;Natividad del Señor
25/12/2022;PONTEVEDRA;Natividad del Señor
25/12/2022;SALAMANCA;Natividad del Señor
25/12/2022;SANTA CRUZ DE TENERIFE;Natividad del Señor
25/12/2022;SEGOVIA;Natividad del Señor
25/12/2022;SEVILLA;Natividad del Señor
25/12/2022;SORIA;Natividad del Señor
25/12/2022;SANTA CRUZ DE TENERIFE;Natividad del Señor
25/12/2022;TARRAGONA;Natividad del Señor
25/12/2022;TERUEL;Natividad del Señor
25/12/2022;TOLEDO;Natividad del Señor
25/12/2022;VALENCIA;Natividad del Señor
25/12/2022;VALLADOLID;Natividad del Señor
25/12/2022;ZAMORA;Natividad del Señor
25/12/2022;ZARAGOZA;Natividad del Señor
01/01/2023;A CORUÑA;Año Nuevo
01/01/2023;ALBACETE;Año Nuevo
01/01/2023;ALICANTE;Año Nuevo
01/01/2023;ALMERIA;Año Nuevo
01/01/2023;ALAVA;Año Nuevo
01/01/2023;ASTURIAS;Año Nuevo
01/01/2023;AVILA;Año Nuevo
01/01/2023;BADAJOZ;Año Nuevo
01/01/2023;ILLES BALEARS;Año Nuevo
01/01/2023;BARCELONA;Año Nuevo
01/01/2023;BIZKAIA;Año Nuevo
01/01/2023;BURGOS;Año Nuevo
01/01/2023;CACERES;Año Nuevo
01/01/2023;CADIZ;Año Nuevo
01/01/2023;CANTABRIA;Año Nuevo
01/01/2023;CASTELLON;Año Nuevo
01/01/2023;CEUTA;Año Nuevo
01/01/2023;CIUDAD REAL;Año Nuevo
01/01/2023;CORDOBA;Año Nuevo
01/01/2023;CUENCA;Año Nuevo
01/01/2023;GIPUZKOA;Año Nuevo
01/01/2023;GIRONA;Año Nuevo
01/01/2023;GRANADA;Año Nuevo
01/01/2023;GUADALAJARA;Año Nuevo
01/01/2023;HUELVA;Año Nuevo
01/01/2023;HUESCA;Año Nuevo
01/01/2023;ILLES BALEARS;Año Nuevo
01/01/2023;JAEN;Año Nuevo
01/01/2023;LA RIOJA;Año Nuevo
01/01/2023;LAS PALMAS;Año Nuevo
01/01/2023;LEON;Año Nuevo
01/01/2023;LLEIDA;Año Nuevo
01/01/2023;LUGO;Año Nuevo
01/01/2023;MADRID;Año Nuevo
01/01/2023;MALAGA;Año Nuevo
01/01/2023;MELILLA;Año Nuevo
01/01/2023;MURCIA;Año Nuevo
01/01/2023;NAVARRA;Año Nuevo
01/01/2023;OURENSE;Año Nuevo
01/01/2023;PALENCIA;Año Nuevo
01/01/2023;PONTEVEDRA;Año Nuevo
01/01/2023;SALAMANCA;Año Nuevo
01/01/2023;SANTA CRUZ DE TENERIFE;Año Nuevo
01/01/2023;SEGOVIA;Año Nuevo
01/01/2023;SEVILLA;Año Nuevo
01/01/2023;SORIA;Año Nuevo
01/01/2023;SANTA CRUZ DE TENERIFE;Año Nuevo
01/01/2023;TARRAGONA;Año Nuevo
01/01/2023;TERUEL;Año Nuevo
01/01/2023;TOLEDO;Año Nuevo
01/01/2023;VALENCIA;Año Nuevo
01/01/2023;VALLADOLID;Año Nuevo
01/01/2023;ZAMORA;Año Nuevo
01/01/2023;ZARAGOZA;Año Nuevo
06/01/2023;A CORUÑA;Epifanía del Señor
06/01/2023;ALBACETE;Epifanía del Señor
06/01/2023;ALICANTE;Epifanía del Señor
06/01/2023;ALMERIA;Epifanía del Señor
06/01/2023;ALAVA;Epifanía del Señor
06/01/2023;ASTURIAS;Epifanía del Señor
06/01/2023;AVILA;Epifanía del Señor
06/01/2023;BADAJOZ;Epifanía del Señor
06/01/2023;ILLES BALEARS;Epifanía del Señor
06/01/2023;BARCELONA;Epifanía del Señor
06/01/2023;BIZKAIA;Epifanía del Señor
06/01/2023;BURGOS;Epifanía del Señor
06/01/2023;CACERES;Epifanía del Señor
06/01/2023;CADIZ;Epifanía del Señor
06/01/2023;CANTABRIA;Epifanía del Señor
06/01/2023;CASTELLON;Epifanía del Señor
06/01/2023;CEUTA;Epifanía del Señor
06/01/2023;CIUDAD REAL;Epifanía del Señor
06/01/2023;CORDOBA;Epifanía del Señor
06/01/2023;CUENCA;Epifanía del Señor
06/01/2023;GIPUZKOA;Epifanía del Señor
06/01/2023;GIRONA;Epifanía del Señor
06/01/2023;GRANADA;Epifanía del Señor
06/01/2023;GUADALAJARA;Epifanía del Señor
06/01/2023;HUELVA;Epifanía del Señor
06/01/2023;HUESCA;Epifanía del Señor
06/01/2023;ILLES BALEARS;Epifanía del Señor
06/01/2023;JAEN;Epifanía del Señor
06/01/2023;LA RIOJA;Epifanía del Señor
06/01/2023;LAS PALMAS;Epifanía del Señor
06/01/2023;LEON;Epifanía del Señor
06/01/2023;LLEIDA;Epifanía del Señor
06/01/2023;LUGO;Epifanía del Señor
06/01/2023;MADRID;Epifanía del Señor
06/01/2023;MALAGA;Epifanía del Señor
06/01/2023;MELILLA;Epifanía del Señor
06/01/2023;MURCIA;Epifanía del Señor
06/01/2023;NAVARRA;Epifanía del Señor
06/01/2023;OURENSE;Epifanía del Señor
06/01/2023;PALENCIA;Epifanía del Señor
06/01/2023;PONTEVEDRA;Epifanía del Señor
06/01/2023;SALAMANCA;Epifanía del Señor
06/01/2023;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2023;SEGOVIA;Epifanía del Señor
06/01/2023;SEVILLA;Epifanía del Señor
06/01/2023;SORIA;Epifanía del Señor
06/01/2023;SANTA CRUZ DE TENERIFE;Epifanía del Señor
06/01/2023;TARRAGONA;Epifanía del Señor
06/01/2023;TERUEL;Epifanía del Señor
06/01/2023;TOLEDO;Epifanía del Señor
06/01/2023;VALENCIA;Epifanía del Señor
06/01/2023;VALLADOLID;Epifanía del Señor
06/01/2023;ZAMORA;Epifanía del Señor
06/01/2023;ZARAGOZA;Epifanía del Señor
01/05/2023;A CORUÑA;Fiesta del Trabajo
01/05/2023;ALBACETE;Fiesta del Trabajo
01/05/2023;ALICANTE;Fiesta del Trabajo
01/05/2023;ALMERIA;Fiesta del Trabajo
01/05/2023;ALAVA;Fiesta del Trabajo
01/05/2023;ASTURIAS;Fiesta del Trabajo
01/05/2023;AVILA;Fiesta del Trabajo
01/05/2023;BADAJOZ;Fiesta del Trabajo
01/05/2023;ILLES BALEARS;Fiesta del Trabajo
01/05/2023;BARCELONA;Fiesta del Trabajo
01/05/2023;BIZKAIA;Fiesta del Trabajo
01/05/2023;BURGOS;Fiesta del Trabajo
01/05/2023;CACERES;Fiesta del Trabajo
01/05/2023;CADIZ;Fiesta del Trabajo
01/05/2023;CANTABRIA;Fiesta del Trabajo
01/05/2023;CASTELLON;Fiesta del Trabajo
01/05/2023;CEUTA;Fiesta del Trabajo
01/05/2023;CIUDAD REAL;Fiesta del Trabajo
01/05/2023;CORDOBA;Fiesta del Trabajo
01/05/2023;CUENCA;Fiesta del Trabajo
01/05/2023;GIPUZKOA;Fiesta del Trabajo
01/05/2023;GIRONA;Fiesta del Trabajo
01/05/2023;GRANADA;Fiesta del Trabajo
01/05/2023;GUADALAJARA;Fiesta del Trabajo
01/05/2023;HUELVA;Fiesta del Trabajo
01/05/2023;HUESCA;Fiesta del Trabajo
01/05/2023;ILLES BALEARS;Fiesta del Trabajo
01/05/2023;JAEN;Fiesta del Trabajo
01/05/2023;LA RIOJA;Fiesta del Trabajo
01/05/2023;LAS PALMAS;Fiesta del Trabajo
01/05/2023;LEON;Fiesta del Trabajo
01/05/2023;LLEIDA;Fiesta del Trabajo
01/05/2023;LUGO;Fiesta del Trabajo
01/05/2023;MADRID;Fiesta del Trabajo
01/05/2023;MALAGA;Fiesta del Trabajo
01/05/2023;MELILLA;Fiesta del Trabajo
01/05/2023;MURCIA;Fiesta del Trabajo
01/05/2023;NAVARRA;Fiesta del Trabajo
01/05/2023;OURENSE;Fiesta del Trabajo
01/05/2023;PALENCIA;Fiesta del Trabajo
01/05/2023;PONTEVEDRA;Fiesta del Trabajo
01/05/2023;SALAMANCA;Fiesta del Trabajo
01/05/2023;SANTA CRUZ DE TENERIFE;Fiesta del Trabajo
01/05/2023;SEGOVIA;Fiesta del Trabajo
01/05/2023;SEVILLA;Fiesta del Trabajo
01/05/2023;SORIA;Fiesta del Trabajo
01/05/2023;SANTA CRUZ DE TENERIFE;Fiesta del Trabajo
01/05/2023;TARRAGONA;Fiesta del Trabajo
01/05/2023;TERUEL;Fiesta del Trabajo
01/05/2023;TOLEDO;Fiesta del Trabajo
01/05/2023;VALENCIA;Fiesta del Trabajo
01/05/2023;VALLADOLID;Fiesta del Trabajo
01/05/2023;ZAMORA;Fiesta del Trabajo
01/05/2023;ZARAGOZA;Fiesta del Trabajo
15/08/2023;A CORUÑA;Asunción de la Virgen
15/08/2023;ALBACETE;Asunción de la Virgen
15/08/2023;ALICANTE;Asunción de la Virgen
15/08/2023;ALMERIA;Asunción de la Virgen
15/08/2023;ALAVA;Asunción de la Virgen
15/08/2023;ASTURIAS;Asunción de la Virgen
15/08/2023;AVILA;Asunción de la Virgen
15/08/2023;BADAJOZ;Asunción de la Virgen
15/08/2023;ILLES BALEARS;Asunción de la Virgen
15/08/2023;BARCELONA;Asunción de la Virgen
15/08/2023;BIZKAIA;Asunción de la Virgen
15/08/2023;BURGOS;Asunción de la Virgen
15/08/2023;CACERES;Asunción de la Virgen
15/08/2023;CADIZ;Asunción de la Virgen
15/08/2023;CANTABRIA;Asunción de la Virgen
15/08/2023;CASTELLON;Asunción de la Virgen
15/08/2023;CEUTA;Asunción de la Virgen
15/08/2023;CIUDAD REAL;Asunción de la Virgen
15/08/2023;CORDOBA;Asunción de la Virgen
15/08/2023;CUENCA;Asunción de la Virgen
15/08/2023;GIPUZKOA;Asunción de la Virgen
15/08/2023;GIRONA;Asunción de la Virgen
15/08/2023;GRANADA;Asunción de la Virgen
15/08/2023;GUADALAJARA;Asunción de la Virgen
15/08/2023;HUELVA;Asunción de la Virgen
15/08/2023;HUESCA;Asunción de la Virgen
15/08/2023;ILLES BALEARS;Asunción de la Virgen
15/08/2023;JAEN;Asunción de la Virgen
15/08/2023;LA RIOJA;Asunción de la Virgen
15/08/2023;LAS PALMAS;Asunción de la Virgen
15/08/2023;LEON;Asunción de la Virgen
15/08/2023;LLEIDA;Asunción de la Virgen
15/08/2023;LUGO;Asunción de la Virgen
15/08/2023;MADRID;Asunción de la Virgen
15/08/2023;MALAGA;Asunción de la Virgen
15/08/2023;MELILLA;Asunción de la Virgen
15/08/2023;MURCIA;Asunción de la Virgen
15/08/2023;NAVARRA;Asunción de la Virgen
15/08/2023;OURENSE;Asunción de la Virgen
15/08/2023;PALENCIA;Asunción de la Virgen
15/08/2023;PONTEVEDRA;Asunción de la Virgen
15/08/2023;SALAMANCA;Asunción de la Virgen
15/08/2023;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2023;SEGOVIA;Asunción de la Virgen
15/08/2023;SEVILLA;Asunción de la Virgen
15/08/2023;SORIA;Asunción de la Virgen
15/08/2023;SANTA CRUZ DE TENERIFE;Asunción de la Virgen
15/08/2023;TARRAGONA;Asunción de la Virgen
15/08/2023;TERUEL;Asunción de la Virgen
15/08/2023;TOLEDO;Asunción de la Virgen
15/08/2023;VALENCIA;Asunción de la Virgen
15/08/2023;VALLADOLID;Asunción de la Virgen
15/08/2023;ZAMORA;Asunción de la Virgen
15/08/2023;ZARAGOZA;Asunción de la Virgen
12/10/2023;A CORUÑA;Fiesta Nacional de España
12/10/2023;ALBACETE;Fiesta Nacional de España
12/10/2023;ALICANTE;Fiesta Nacional de España
12/10/2023;ALMERIA;Fiesta Nacional de España
12/10/2023;ALAVA;Fiesta Nacional de España
12/10/2023;ASTURIAS;Fiesta Nacional de España
12/10/2023;AVILA;Fiesta Nacional de España
12/10/2023;BADAJOZ;Fiesta Nacional de España
12/10/2023;ILLES BALEARS;Fiesta Nacional de España
12/10/2023;BARCELONA;Fiesta Nacional de España
12/10/2023;BIZKAIA;Fiesta Nacional de España
12/10/2023;BURGOS;Fiesta Nacional de España
12/10/2023;CACERES;Fiesta Nacional de España
12/10/2023;CADIZ;Fiesta Nacional de España
12/10/2023;CANTABRIA;Fiesta Nacional de España
12/10/2023;CASTELLON;Fiesta Nacional de España
12/10/2023;CEUTA;Fiesta Nacional de España
12/10/2023;CIUDAD REAL;Fiesta Nacional de España
12/10/2023;CORDOBA;Fiesta Nacional de España
12/10/2023;CUENCA;Fiesta Nacional de España
12/10/2023;GIPUZKOA;Fiesta Nacional de España
12/10/2023;GIRONA;Fiesta Nacional de España
12/10/2023;GRANADA;Fiesta Nacional de España
12/10/2023;GUADALAJARA;Fiesta Nacional de España
12/10/2023;HUELVA;Fiesta Nacional de España
12/10/2023;HUESCA;Fiesta Nacional de España
12/10/2023;ILLES BALEARS;Fiesta Nacional de España
12/10/2023;JAEN;Fiesta Nacional de España
12/10/2023;LA RIOJA;Fiesta Nacional de España
12/10/2023;LAS PALMAS;Fiesta Nacional de España
12/10/2023;LEON;Fiesta Nacional de España
12/10/2023;LLEIDA;Fiesta Nacional de España
12/10/2023;LUGO;Fiesta Nacional de España
12/10/2023;MADRID;Fiesta Nacional de España
12/10/2023;MALAGA;Fiesta Nacional de España
12/10/2023;MELILLA;Fiesta Nacional de España
12/10/2023;MURCIA;Fiesta Nacional de España
12/10/2023;NAVARRA;Fiesta Nacional de España
12/10/2023;OURENSE;Fiesta Nacional de España
12/10/2023;PALENCIA;Fiesta Nacional de España
12/10/2023;PONTEVEDRA;Fiesta Nacional de España
12/10/2023;SALAMANCA;Fiesta Nacional de España
12/10/2023;SANTA CRUZ DE TENERIFE;Fiesta Nacional de España
12/10/2023;SEGOVIA;Fiesta Nacional de España
12/10/2023;SEVILLA;Fiesta Nacional de España
12/10/2023;SORIA;Fiesta Nacional de España
12/10/2023;SANTA CRUZ DE TENERIFE;Fiesta Nacional de España
12/10/2023;TARRAGONA;Fiesta Nacional de España
12/10/2023;TERUEL;Fiesta Nacional de España
12/10/2023;TOLEDO;Fiesta Nacional de España
12/10/2023;VALENCIA;Fiesta Nacional de España
12/10/2023;VALLADOLID;Fiesta Nacional de España
12/10/2023;ZAMORA;Fiesta Nacional de España
12/10/2023;ZARAGOZA;Fiesta Nacional de España
01/11/2023;A CORUÑA;Todos los Santos
01/11/2023;ALBACETE;Todos los Santos
01/11/2023;ALICANTE;Todos los Santos
01/11/2023;ALMERIA;Todos los Santos
01/11/2023;ALAVA;Todos los Santos
01/11/2023;ASTURIAS;Todos los Santos
01/11/2023;AVILA;Todos los Santos
01/11/2023;BADAJOZ;Todos los Santos
01/11/2023;ILLES BALEARS;Todos los Santos
01/11/2023;BARCELONA;Todos los Santos
01/11/2023;BIZKAIA;Todos los Santos
01/11/2023;BURGOS;Todos los Santos
01/11/2023;CACERES;Todos los Santos
01/11/2023;CADIZ;Todos los Santos
01/11/2023;CANTABRIA;Todos los Santos
01/11/2023;CASTELLON;Todos los Santos
01/11/2023;CEUTA;Todos los Santos
01/11/2023;CIUDAD REAL;Todos los Santos
01/11/2023;CORDOBA;Todos los Santos
01/11/2023;CUENCA;Todos los Santos
01/11/2023;GIPUZKOA;Todos los Santos
01/11/2023;GIRONA;Todos los Santos
01/11/2023;GRANADA;Todos los Santos
01/11/2023;GUADALAJARA;Todos los Santos
01/11/2023;HUELVA;Todos los Santos
01/11/2023;HUESCA;Todos los Santos
01/11/2023;ILLES BALEARS;Todos los Santos
01/11/2023;JAEN;Todos los Santos
01/11/2023;LA RIOJA;Todos los Santos
01/11/2023;LAS PALMAS;Todos los Santos
01/11/2023;LEON;Todos los Santos
01/11/2023;LLEIDA;Todos los Santos
01/11/2023;LUGO;Todos los Santos
01/11/2023;MADRID;Todos los Santos
01/11/2023;MALAGA;Todos los Santos
01/11/2023;MELILLA;Todos los Santos
01/11/2023;MURCIA;Todos los Santos
01/11/2023;NAVARRA;Todos los Santos
01/11/2023;OURENSE;Todos los Santos
01/11/2023;PALENCIA;Todos los Santos
01/11/2023;PONTEVEDRA;Todos los Santos
01/11/2023;SALAMANCA;Todos los Santos
01/11/2023;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2023;SEGOVIA;Todos los Santos
01/11/2023;SEVILLA;Todos los Santos
01/11/2023;SORIA;Todos los Santos
01/11/2023;SANTA CRUZ DE TENERIFE;Todos los Santos
01/11/2023;TARRAGONA;Todos los Santos
01/11/2023;TERUEL;Todos los Santos
01/11/2023;TOLEDO;Todos los Santos
01/11/2023;VALENCIA;Todos los Santos
01/11/2023;VALLADOLID;Todos los Santos
01/11/2023;ZAMORA;Todos los Santos
01/11/2023;ZARAGOZA;Todos los Santos
06/12/2023;A CORUÑA;Día de la Constitución Española
06/12/2023;ALBACETE;Día de la Constitución Española
06/12/2023;ALICANTE;Día de la Constitución Española
06/12/2023;ALMERIA;Día de la Constitución Española
06/12/2023;ALAVA;Día de la Constitución Española
06/12/2023;ASTURIAS;Día de la Constitución Española
06/12/2023;AVILA;Día de la Constitución Española
06/12/2023;BADAJOZ;Día de la Constitución Española
06/12/2023;ILLES BALEARS;Día de la Constitución Española
06/12/2023;BARCELONA;Día de la Constitución Española
06/12/2023;BIZKAIA;Día de la Constitución Española
06/12/2023;BURGOS;Día de la Constitución Española
06/12/2023;CACERES;Día de la Constitución Española
06/12/2023;CADIZ;Día de la Constitución Española
06/12/2023;CANTABRIA;Día de la Constitución Española
06/12/2023;CASTELLON;Día de la Constitución Española
06/12/2023;CEUTA;Día de la Constitución Española
06/12/2023;CIUDAD REAL;Día de la Constitución Española
06/12/2023;CORDOBA;Día de la Constitución Española
06/12/2023;CUENCA;Día de la Constitución Española
06/12/2023;GIPUZKOA;Día de la Constitución Española
06/12/2023;GIRONA;Día de la Constitución Española
06/12/2023;GRANADA;Día de la Constitución Española
06/12/2023;GUADALAJARA;Día de la Constitución Española
06/12/2023;HUELVA;Día de la Constitución Española
06/12/2023;HUESCA;Día de la Constitución Española
06/12/2023;ILLES BALEARS;Día de la Constitución Española
06/12/2023;JAEN;Día de la Constitución Española
06/12/2023;LA RIOJA;Día de la Constitución Española
06/12/2023;LAS PALMAS;Día de la Constitución Española
06/12/2023;LEON;Día de la Constitución Española
06/12/2023;LLEIDA;Día de la Constitución Española
06/12/2023;LUGO;Día de la Constitución Española
06/12/2023;MADRID;Día de la Constitución Española
06/12/2023;MALAGA;Día de la Constitución Española
06/12/2023;MELILLA;Día de la Constitución Española
06/12/2023;MURCIA;Día de la Constitución Española
06/12/2023;NAVARRA;Día de la Constitución Española
06/12/2023;OURENSE;Día de la Constitución Española
06/12/2023;PALENCIA;Día de la Constitución Española
06/12/2023;PONTEVEDRA;Día de la Constitución Española
